method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,K,ACC,H-Score,K-ACC,N-ACC,ARI,NMI,args
PLM_GCD,banking,0.75,1.0,1,2025,58,25.71,26.96,24.14,30.53,11.96,48.59,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""2"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.23,27.9,23.75,33.82,12.14,47.86,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""2"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,1.0,1,2025,38,37.24,37.07,40.07,34.49,23.25,59.14,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""7"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,1.0,1,2025,38,38.67,38.66,39.54,37.82,24.71,60.86,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""1"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,27.92,29.67,25.34,35.79,13.8,49.99,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""5"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.75,26.16,27.28,25.13,12.99,48.41,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""4"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.82,27.04,26.59,27.5,12.16,47.47,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""5"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,28.44,29.11,27.72,30.66,13.78,49.62,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""3"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,1.0,1,2025,38,37.11,37.03,35.59,38.59,23.72,59.37,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""4"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.27,27.7,24.35,32.11,12.51,48.68,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""7"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.3,26.87,25.69,28.16,13.19,49.21,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""0"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,1.0,1,2025,38,38.57,38.46,40.92,36.28,24.37,59.67,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""0"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,27.79,28.28,27.28,29.34,13.22,49.14,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""0"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""3"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,26.36,27.84,24.35,32.5,12.1,47.95,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""6"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""1"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.75,1.0,1,2025,58,25.0,26.2,23.49,29.61,12.06,46.92,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.75"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""2"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""0"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.75_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""58"", ""all_num_labels"": ""77""}"
PLM_GCD,banking,0.5,1.0,1,2025,38,34.81,34.72,36.78,32.88,21.72,58.82,"{""config"": ""configs/gcd/plm_gcd.yaml"", ""dataset_name"": ""banking"", ""data_dir"": ""./data"", ""known_cls_ratio"": ""0.5"", ""num_pretrain_epochs"": ""100"", ""num_train_epochs"": ""50"", ""seed"": ""2025"", ""gpu_id"": ""1"", ""root"": ""data"", ""output_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct"", ""save_results_path"": ""results/gcd/plm_gcd"", ""backbone"": ""Meta-Llama-3.1-8B-Instruct"", ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""lr"": ""0.001"", ""train_batch_size"": ""32"", ""eval_batch_size"": ""128"", ""labeled_ratio"": ""1.0"", ""fold_idx"": ""2"", ""fold_num"": ""5"", ""es_patience"": ""3"", ""es_min_delta"": ""0.0"", ""metric_for_best"": ""accuracy"", ""model_path"": ""./pretrained_models/Meta-Llama-3.1-8B-Instruct"", ""checkpoint_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/checkpoints"", ""log_dir"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/logs"", ""case_path"": ""./outputs/gcd/plm_gcd/gcd/plm_gcd/banking_0.5_2025_Meta-Llama-3.1-8B-Instruct/case_study"", ""metric_dir"": ""results/gcd/plm_gcd"", ""metric_file"": ""results/gcd/plm_gcd/results.csv"", ""num_labels"": ""38"", ""all_num_labels"": ""77""}"
